date,dji,djit
01MAY1972,942.28,
02MAY1972,935.2,
03MAY1972,933.47,
04MAY1972,937.31,
05MAY1972,941.23,
08MAY1972,937.84,
09MAY1972,925.12,
10MAY1972,931.07,
11MAY1972,934.83,
12MAY1972,941.83,
15MAY1972,942.2,
16MAY1972,939.27,
17MAY1972,941.15,
18MAY1972,951.23,
19MAY1972,961.54,
22MAY1972,965.31,
23MAY1972,962.3,
24MAY1972,965.46,
25MAY1972,969.07,
26MAY1972,971.25,
30MAY1972,971.18,
31MAY1972,960.72,
01JUN1972,960.72,
02JUN1972,961.39,
05JUN1972,954.39,
06JUN1972,951.46,
07JUN1972,944.08,
08JUN1972,941.3,
09JUN1972,934.45,
12JUN1972,936.71,
13JUN1972,938.29,
14JUN1972,946.79,
15JUN1972,945.97,
16JUN1972,945.06,
19JUN1972,941.83,
20JUN1972,948.22,
21JUN1972,951.61,
22JUN1972,950.71,
23JUN1972,944.69,
26JUN1972,936.41,
27JUN1972,935.28,
28JUN1972,930.84,
29JUN1972,926.25,
30JUN1972,929.03,
03JUL1972,928.66,
05JUL1972,933.47,
06JUL1972,942.13,
07JUL1972,938.06,
10JUL1972,932.27,
11JUL1972,925.87,
12JUL1972,923.69,
13JUL1972,916.99,
14JUL1972,922.26,
17JUL1972,914.96,
18JUL1972,911.72,
19JUL1972,916.69,
20JUL1972,910.45,
21JUL1972,920.45,
24JUL1972,935.36,
25JUL1972,934.45,
26JUL1972,932.57,
27JUL1972,926.85,
28JUL1972,926.7,
31JUL1972,924.74,
01AUG1972,930.46,
02AUG1972,941.15,
03AUG1972,947.7,
04AUG1972,951.76,
07AUG1972,953.12,
08AUG1972,952.44,
09AUG1972,951.16,
10AUG1972,952.89,
11AUG1972,964.18,
14AUG1972,973.51,
15AUG1972,969.97,
16AUG1972,964.25,
17AUG1972,961.39,
18AUG1972,965.83,
21AUG1972,967.19,
22AUG1972,973.51,
23AUG1972,970.35,
24AUG1972,958.38,
25AUG1972,959.36,
28AUG1972,956.95,
29AUG1972,954.7,
30AUG1972,957.86,
31AUG1972,963.73,
01SEP1972,970.05,
05SEP1972,969.37,
06SEP1972,963.43,
07SEP1972,962.45,
08SEP1972,961.24,
11SEP1972,955,
12SEP1972,946.04,
13SEP1972,949.88,
14SEP1972,947.55,
15SEP1972,947.32,
18SEP1972,945.36,
19SEP1972,943.18,
20SEP1972,940.25,
21SEP1972,939.49,
22SEP1972,943.03,
25SEP1972,935.73,
26SEP1972,936.56,
27SEP1972,947.25,
28SEP1972,955.15,
29SEP1972,953.27,
02OCT1972,953.27,
03OCT1972,954.47,
04OCT1972,951.31,
05OCT1972,941.3,
06OCT1972,945.36,
09OCT1972,948.75,
10OCT1972,951.84,
11OCT1972,946.42,
12OCT1972,937.46,
13OCT1972,930.46,
16OCT1972,921.66,
17OCT1972,926.48,
18OCT1972,932.34,
19OCT1972,932.12,
20OCT1972,942.81,
23OCT1972,951.31,
24OCT1972,952.51,
25OCT1972,951.38,
26OCT1972,950.56,
27OCT1972,946.42,
30OCT1972,946.42,
31OCT1972,955.52,
01NOV1972,968.54,
02NOV1972,973.06,
03NOV1972,984.12,
06NOV1972,984.8,
08NOV1972,983.74,
09NOV1972,988.26,
10NOV1972,995.26,
13NOV1972,997.07,
14NOV1972,1003.16,
15NOV1972,998.42,
16NOV1972,1003.69,
17NOV1972,1005.57,
20NOV1972,1005.04,
21NOV1972,1013.25,
22NOV1972,1020.54,
24NOV1972,1025.21,
27NOV1972,1017.76,
28NOV1972,1019.34,
29NOV1972,1018.81,
30NOV1972,1018.21,
01DEC1972,1023.93,
04DEC1972,1027.02,
05DEC1972,1022.95,
06DEC1972,1027.54,
07DEC1972,1033.26,
08DEC1972,1033.19,
11DEC1972,1036.27,
12DEC1972,1033.19,
13DEC1972,1030.48,
14DEC1972,1025.06,
15DEC1972,1027.24,
18DEC1972,1013.25,
19DEC1972,1009.18,
20DEC1972,1004.82,
21DEC1972,1000,
22DEC1972,1004.21,
26DEC1972,1006.7,
27DEC1972,1007.68,
29DEC1972,1020.02,
02JAN1973,1031.68,
03JAN1973,1043.8,
04JAN1973,1039.81,
05JAN1973,1047.49,
08JAN1973,1047.86,
09JAN1973,1047.11,
10JAN1973,1046.06,
11JAN1973,1051.7,
12JAN1973,1039.36,
15JAN1973,1025.59,
16JAN1973,1024.31,
17JAN1973,1029.12,
18JAN1973,1029.12,
19JAN1973,1026.19,
22JAN1973,1018.81,
23JAN1973,1018.66,
24JAN1973,1004.59,
26JAN1973,1003.54,
29JAN1973,996.46,
30JAN1973,992.93,
31JAN1973,999.02,
01FEB1973,985.78,
02FEB1973,980.81,
05FEB1973,978.4,
06FEB1973,979.91,
07FEB1973,968.32,
08FEB1973,967.19,
09FEB1973,979.46,
12FEB1973,991.57,
13FEB1973,996.76,
14FEB1973,979.91,
15FEB1973,973.13,
16FEB1973,979.23,
20FEB1973,983.59,
21FEB1973,974.34,
22FEB1973,971.78,
23FEB1973,959.89,
26FEB1973,953.79,
27FEB1973,947.92,
28FEB1973,955.07,
01MAR1973,949.65,
02MAR1973,961.32,
05MAR1973,966.89,
06MAR1973,979,
07MAR1973,979.98,
08MAR1973,976.44,
09MAR1973,972.23,
12MAR1973,969.75,
13MAR1973,976.07,
14MAR1973,978.85,
15MAR1973,969.82,
16MAR1973,963.05,
19MAR1973,952.06,
20MAR1973,949.43,
21MAR1973,938.37,
22MAR1973,925.2,
23MAR1973,922.71,
26MAR1973,927.9,
27MAR1973,944.91,
28MAR1973,948,
29MAR1973,959.14,
30MAR1973,951.01,
02APR1973,936.18,
03APR1973,927.75,
04APR1973,925.05,
05APR1973,923.46,
06APR1973,931.07,
09APR1973,947.55,
10APR1973,960.49,
11APR1973,967.41,
12APR1973,964.03,
13APR1973,959.36,
16APR1973,956.73,
17APR1973,953.42,
18APR1973,958.31,
19APR1973,963.2,
23APR1973,955.37,
24APR1973,940.77,
25APR1973,930.54,
26APR1973,937.76,
27APR1973,922.19,
30APR1973,921.43,
01MAY1973,921.21,
02MAY1973,932.34,
03MAY1973,945.67,
04MAY1973,953.87,
07MAY1973,950.71,
08MAY1973,956.58,
09MAY1973,949.05,
10MAY1973,939.34,
11MAY1973,927.98,
14MAY1973,909.69,
15MAY1973,917.44,
16MAY1973,917.14,
17MAY1973,911.72,
18MAY1973,895.17,
21MAY1973,886.51,
22MAY1973,892.46,
23MAY1973,895.02,
24MAY1973,924.44,
25MAY1973,930.84,
29MAY1973,925.57,
30MAY1973,908.87,
31MAY1973,901.41,
01JUN1973,893.96,
04JUN1973,885.91,
05JUN1973,900.81,
06JUN1973,898.18,
07JUN1973,909.62,
08JUN1973,920,
11JUN1973,915.11,
12JUN1973,927,
13JUN1973,915.49,
14JUN1973,902.92,
15JUN1973,888.55,
18JUN1973,875.08,
19JUN1973,881.55,
20JUN1973,884.71,
21JUN1973,873.65,
22JUN1973,879.82,
25JUN1973,869.13,
26JUN1973,879.44,
27JUN1973,884.63,
28JUN1973,894.64,
29JUN1973,891.71,
02JUL1973,880.57,
03JUL1973,874.17,
05JUL1973,874.32,
06JUL1973,870.11,
09JUL1973,877.26,
10JUL1973,888.32,
11JUL1973,908.19,
12JUL1973,901.94,
13JUL1973,885.99,
16JUL1973,897.58,
17JUL1973,898.03,
18JUL1973,905.4,
19JUL1973,906.68,
20JUL1973,910.9,
23JUL1973,913.15,
24JUL1973,918.72,
25JUL1973,933.02,
26JUL1973,934.53,
27JUL1973,936.71,
30JUL1973,933.77,
31JUL1973,926.4,
01AUG1973,912.18,
02AUG1973,910.14,
03AUG1973,908.87,
06AUG1973,912.78,
07AUG1973,911.95,
08AUG1973,902.02,
09AUG1973,901.49,
10AUG1973,892.38,
13AUG1973,883.2,
14AUG1973,870.71,
15AUG1973,874.17,
16AUG1973,872.74,
17AUG1973,871.84,
20AUG1973,867.4,
21AUG1973,857.84,
22AUG1973,851.9,
23AUG1973,864.46,
24AUG1973,863.49,
27AUG1973,870.71,
28AUG1973,872.07,
29AUG1973,883.43,
30AUG1973,882.53,
31AUG1973,887.57,
04SEP1973,895.39,
05SEP1973,899.08,
06SEP1973,901.04,
07SEP1973,898.63,
10SEP1973,891.33,
11SEP1973,885.76,
12SEP1973,881.32,
13SEP1973,880.57,
14SEP1973,886.36,
17SEP1973,892.99,
18SEP1973,891.26,
19SEP1973,910.37,
20SEP1973,920.53,
21SEP1973,927.9,
24SEP1973,936.71,
25SEP1973,940.55,
26SEP1973,949.5,
27SEP1973,953.27,
28SEP1973,947.1,
01OCT1973,948.83,
02OCT1973,956.8,
03OCT1973,964.55,
04OCT1973,955.9,
05OCT1973,971.25,
08OCT1973,977.65,
09OCT1973,974.19,
10OCT1973,960.57,
11OCT1973,976.07,
12OCT1973,978.63,
15OCT1973,967.04,
16OCT1973,967.41,
17OCT1973,962.52,
18OCT1973,959.74,
19OCT1973,963.73,
22OCT1973,960.57,
23OCT1973,966.51,
24OCT1973,971.85,
25OCT1973,974.49,
26OCT1973,987.06,
29OCT1973,984.8,
30OCT1973,968.54,
31OCT1973,956.58,
01NOV1973,948.83,
02NOV1973,935.28,
05NOV1973,919.4,
06NOV1973,913.08,
07NOV1973,920.08,
08NOV1973,932.65,
09NOV1973,908.41,
12NOV1973,897.65,
13NOV1973,891.03,
14NOV1973,869.88,
15NOV1973,874.55,
16NOV1973,891.33,
19NOV1973,862.66,
20NOV1973,844.9,
21NOV1973,854.98,
23NOV1973,854,
26NOV1973,824.95,
27NOV1973,817.73,
28NOV1973,839.78,
29NOV1973,835.11,
30NOV1973,822.25,
03DEC1973,806.52,
04DEC1973,803.21,
05DEC1973,788.31,
06DEC1973,814.12,
07DEC1973,838.05,
10DEC1973,851.14,
11DEC1973,834.18,
12DEC1973,810.73,
13DEC1973,800.43,
14DEC1973,815.65,
17DEC1973,811.12,
18DEC1973,829.49,
19DEC1973,829.57,
20DEC1973,828.11,
21DEC1973,818.73,
24DEC1973,814.81,
26DEC1973,837.56,
27DEC1973,851.01,
28DEC1973,848.02,
31DEC1973,850.86,
02JAN1974,855.32,
03JAN1974,880.69,
04JAN1974,880.23,
07JAN1974,876.85,
08JAN1974,861.78,
09JAN1974,834.79,
10JAN1974,823.11,
11JAN1974,841.48,
14JAN1974,840.18,
15JAN1974,846.4,
16JAN1974,856.09,
17JAN1974,872.16,
18JAN1974,855.47,
21JAN1974,854.63,
22JAN1974,863.47,
23JAN1974,871,
24JAN1974,863.08,
25JAN1974,859.39,
28JAN1974,853.01,
29JAN1974,852.32,
30JAN1974,862.32,
31JAN1974,855.55,
01FEB1974,843.94,
04FEB1974,821.5,
05FEB1974,820.64,
06FEB1974,824.62,
07FEB1974,828.46,
08FEB1974,820.4,
11FEB1974,803.9,
12FEB1974,806.63,
13FEB1974,806.87,
14FEB1974,809.92,
15FEB1974,820.32,
19FEB1974,819.54,
20FEB1974,831.04,
21FEB1974,846.84,
22FEB1974,855.99,
25FEB1974,851.38,
26FEB1974,859.51,
27FEB1974,863.42,
28FEB1974,860.53,
01MAR1974,851.92,
04MAR1974,853.18,
05MAR1974,872.42,
06MAR1974,879.85,
07MAR1974,869.06,
08MAR1974,878.05,
11MAR1974,888.45,
12MAR1974,887.12,
13MAR1974,891.66,
14MAR1974,889.78,
15MAR1974,887.83,
18MAR1974,874.22,
19MAR1974,867.57,
20MAR1974,872.34,
21MAR1974,875.47,
22MAR1974,878.13,
25MAR1974,881.02,
26MAR1974,883.68,
27MAR1974,871.17,
28MAR1974,854.35,
29MAR1974,846.68,
01APR1974,843.48,
02APR1974,846.61,
03APR1974,858.03,
04APR1974,858.89,
05APR1974,847.54,
08APR1974,839.96,
09APR1974,846.84,
10APR1974,843.71,
11APR1974,844.81,
15APR1974,843.79,
16APR1974,861.23,
17APR1974,867.41,
18APR1974,869.92,
19APR1974,859.9,
22APR1974,858.57,
23APR1974,845.98,
24APR1974,832.37,
25APR1974,827.68,
26APR1974,834.64,
29APR1974,835.42,
30APR1974,836.75,
01MAY1974,853.88,
02MAY1974,851.06,
03MAY1974,845.9,
06MAY1974,844.88,
07MAY1974,847.15,
08MAY1974,850.99,
09MAY1974,865.77,
10MAY1974,850.44,
13MAY1974,845.59,
14MAY1974,847.86,
15MAY1974,846.06,
16MAY1974,835.34,
17MAY1974,818.84,
20MAY1974,812.42,
21MAY1974,809.53,
22MAY1974,802.57,
23MAY1974,805.23,
24MAY1974,816.65,
28MAY1974,814.3,
29MAY1974,795.37,
30MAY1974,803.58,
31MAY1974,802.17,
03JUN1974,821.26,
04JUN1974,828.69,
05JUN1974,830.18,
06JUN1974,845.35,
07JUN1974,853.72,
10JUN1974,859.67,
11JUN1974,852.08,
12JUN1974,848.56,
13JUN1974,852.08,
14JUN1974,843.09,
17JUN1974,833.23,
18JUN1974,830.26,
19JUN1974,826.11,
20JUN1974,820.79,
21JUN1974,815.39,
24JUN1974,816.33,
25JUN1974,828.85,
26JUN1974,816.96,
27JUN1974,803.66,
28JUN1974,802.41,
01JUL1974,806.24,
02JUL1974,790.68,
03JUL1974,792.87,
05JUL1974,791.77,
08JUL1974,770.57,
09JUL1974,772.29,
10JUL1974,762.12,
11JUL1974,759.62,
12JUL1974,787.23,
15JUL1974,786.61,
16JUL1974,775.97,
17JUL1974,784.97,
18JUL1974,789.19,
19JUL1974,787.94,
22JUL1974,790.36,
23JUL1974,797.72,
24JUL1974,805.77,
25JUL1974,795.68,
26JUL1974,784.57,
29JUL1974,770.89,
30JUL1974,765.57,
31JUL1974,757.43,
01AUG1974,751.1,
02AUG1974,752.58,
05AUG1974,760.4,
06AUG1974,773.78,
07AUG1974,797.56,
08AUG1974,784.89,
09AUG1974,777.3,
12AUG1974,767.29,
13AUG1974,756.44,
14AUG1974,740.54,
15AUG1974,737.88,
16AUG1974,731.54,
19AUG1974,721.84,
20AUG1974,726.85,
21AUG1974,711.59,
22AUG1974,704.63,
23AUG1974,686.8,
26AUG1974,688.13,
27AUG1974,671.54,
28AUG1974,666.61,
29AUG1974,656.84,
30AUG1974,678.58,
03SEP1974,663.33,
04SEP1974,648,
05SEP1974,670.76,
06SEP1974,677.88,
09SEP1974,662.94,
10SEP1974,658.17,
11SEP1974,654.72,
12SEP1974,641.74,
13SEP1974,627.19,
16SEP1974,639.79,
17SEP1974,648.78,
18SEP1974,651.91,
19SEP1974,674.05,
20SEP1974,670.76,
23SEP1974,663.72,
24SEP1974,654.1,
25SEP1974,649.95,
26SEP1974,637.98,
27SEP1974,621.95,
30SEP1974,607.87,
01OCT1974,604.82,
02OCT1974,601.53,
03OCT1974,587.61,
04OCT1974,584.56,
07OCT1974,607.56,
08OCT1974,602.63,
09OCT1974,631.02,
10OCT1974,648.08,
11OCT1974,658.17,
14OCT1974,673.5,
15OCT1974,658.4,
16OCT1974,642.29,
17OCT1974,651.44,
18OCT1974,654.88,
21OCT1974,669.82,
22OCT1974,662.86,
23OCT1974,645.03,
24OCT1974,636.26,
25OCT1974,636.19,
28OCT1974,633.84,
29OCT1974,659.34,
30OCT1974,673.03,
31OCT1974,665.52,
01NOV1974,665.28,
04NOV1974,657.23,
05NOV1974,674.75,
06NOV1974,669.12,
07NOV1974,671.93,
08NOV1974,667.16,
11NOV1974,672.64,
12NOV1974,659.18,
13NOV1974,659.18,
14NOV1974,658.4,
15NOV1974,647.61,
18NOV1974,624.92,
19NOV1974,614.05,
20NOV1974,609.59,
21NOV1974,608.57,
22NOV1974,615.3,
25NOV1974,611.94,
26NOV1974,617.26,
27NOV1974,619.29,
29NOV1974,618.66,
02DEC1974,603.02,
03DEC1974,596.61,
04DEC1974,598.64,
05DEC1974,587.06,
06DEC1974,577.6,
09DEC1974,579.94,
10DEC1974,593.87,
11DEC1974,595.35,
12DEC1974,596.37,
13DEC1974,592.77,
16DEC1974,586.83,
17DEC1974,597.54,
18DEC1974,603.49,
19DEC1974,604.43,
20DEC1974,598.48,
23DEC1974,589.64,
24DEC1974,598.4,
26DEC1974,604.74,
27DEC1974,602.16,
30DEC1974,603.25,
31DEC1974,616.24,
02JAN1975,632.04,
03JAN1975,634.54,
06JAN1975,637.2,
07JAN1975,641.19,
08JAN1975,635.4,
09JAN1975,645.26,
10JAN1975,658.79,
13JAN1975,654.18,
14JAN1975,648.7,
15JAN1975,653.39,
16JAN1975,655.74,
17JAN1975,644.63,
20JAN1975,647.45,
21JAN1975,641.9,
22JAN1975,652.61,
23JAN1975,656.76,
24JAN1975,666.61,
27JAN1975,692.66,
28JAN1975,694.77,
29JAN1975,705.96,
30JAN1975,696.42,
31JAN1975,703.69,
03FEB1975,711.44,
04FEB1975,708.07,
05FEB1975,717.85,
06FEB1975,714.17,
07FEB1975,711.91,
10FEB1975,708.39,
11FEB1975,707.6,
12FEB1975,715.03,
13FEB1975,726.92,
14FEB1975,734.2,
18FEB1975,731.3,
19FEB1975,736.39,
20FEB1975,745.38,
21FEB1975,749.77,
24FEB1975,736.94,
25FEB1975,719.18,
26FEB1975,728.1,
27FEB1975,731.15,
28FEB1975,739.05,
03MAR1975,753.13,
04MAR1975,757.74,
05MAR1975,752.82,
06MAR1975,761.81,
07MAR1975,770.1,
10MAR1975,776.13,
11MAR1975,770.89,
12MAR1975,763.69,
13MAR1975,762.98,
14MAR1975,773.47,
17MAR1975,786.53,
18MAR1975,779.41,
19MAR1975,769.48,
20MAR1975,764,
21MAR1975,763.06,
24MAR1975,743.43,
25MAR1975,747.89,
26MAR1975,766.19,
27MAR1975,770.26,
31MAR1975,768.15,
01APR1975,761.58,
02APR1975,760.56,
03APR1975,752.19,
04APR1975,747.26,
07APR1975,742.88,
08APR1975,749.22,
09APR1975,767.99,
10APR1975,781.29,
11APR1975,789.5,
14APR1975,806.95,
15APR1975,815.08,
16APR1975,815.71,
17APR1975,819.46,
18APR1975,808.43,
21APR1975,815.86,
22APR1975,814.14,
23APR1975,802.49,
24APR1975,803.66,
25APR1975,811.8,
28APR1975,810,
29APR1975,803.04,
30APR1975,821.34,
01MAY1975,830.96,
02MAY1975,848.48,
05MAY1975,855.6,
06MAY1975,834.72,
07MAY1975,836.44,
08MAY1975,840.5,
09MAY1975,850.13,
12MAY1975,847.47,
13MAY1975,850.13,
14MAY1975,858.73,
15MAY1975,848.8,
16MAY1975,837.61,
19MAY1975,837.69,
20MAY1975,830.49,
21MAY1975,818.68,
22MAY1975,818.91,
23MAY1975,831.9,
27MAY1975,826.11,
28MAY1975,817.04,
29MAY1975,815,
30MAY1975,832.29,
02JUN1975,846.61,
03JUN1975,846.14,
04JUN1975,839.96,
05JUN1975,842.15,
06JUN1975,839.64,
09JUN1975,830.1,
10JUN1975,822.12,
11JUN1975,824.55,
12JUN1975,819.31,
13JUN1975,824.47,
16JUN1975,834.56,
17JUN1975,828.61,
18JUN1975,827.83,
19JUN1975,845.35,
20JUN1975,855.44,
23JUN1975,864.83,
24JUN1975,869.06,
25JUN1975,872.73,
26JUN1975,874.14,
27JUN1975,873.12,
30JUN1975,878.99,
01JUL1975,877.42,
02JUL1975,870.38,
03JUL1975,871.79,
07JUL1975,861.08,
08JUL1975,857.79,
09JUL1975,871.87,
10JUL1975,871.87,
11JUL1975,871.09,
14JUL1975,875.86,
15JUL1975,881.81,
16JUL1975,872.11,
17JUL1975,864.28,
18JUL1975,862.41,
21JUL1975,854.74,
22JUL1975,846.76,
23JUL1975,836.67,
24JUL1975,840.27,
25JUL1975,834.09,
28JUL1975,827.83,
29JUL1975,824.86,
30JUL1975,831.66,
31JUL1975,831.51,
01AUG1975,826.5,
04AUG1975,818.05,
05AUG1975,810.15,
06AUG1975,813.67,
07AUG1975,815.79,
08AUG1975,817.74,
11AUG1975,823.76,
12AUG1975,828.54,
13AUG1975,820.56,
14AUG1975,817.04,
15AUG1975,825.64,
18AUG1975,822.75,
19AUG1975,808.51,
20AUG1975,793.26,
21AUG1975,791.69,
22AUG1975,804.76,
25AUG1975,812.34,
26AUG1975,803.11,
27AUG1975,807.2,
28AUG1975,829.47,
29AUG1975,835.34,
02SEP1975,823.69,
03SEP1975,832.29,
04SEP1975,838.31,
05SEP1975,835.97,
08SEP1975,840.11,
09SEP1975,827.75,
10SEP1975,817.66,
11SEP1975,812.66,
12SEP1975,809.23,
15SEP1975,803.19,
16SEP1975,795.13,
17SEP1975,799.05,
18SEP1975,814.61,
19SEP1975,829.79,
22SEP1975,820.4,
23SEP1975,819.85,
24SEP1975,826.19,
25SEP1975,820.24,
26SEP1975,818.6,
29SEP1975,805.23,
30SEP1975,793.88,
01OCT1975,784.16,
02OCT1975,794.55,
03OCT1975,813.21,
06OCT1975,819.66,
07OCT1975,816.51,
08OCT1975,823.91,
09OCT1975,824.54,
10OCT1975,823.91,
13OCT1975,837.77,
14OCT1975,835.25,
15OCT1975,837.22,
16OCT1975,837.85,
17OCT1975,832.18,
20OCT1975,842.25,
21OCT1975,846.82,
22OCT1975,849.57,
23OCT1975,855.16,
24OCT1975,840.52,
27OCT1975,838.48,
28OCT1975,851.46,
29OCT1975,838.63,
30OCT1975,839.42,
31OCT1975,836.04,
03NOV1975,825.72,
04NOV1975,830.13,
05NOV1975,836.27,
06NOV1975,840.92,
07NOV1975,835.8,
10NOV1975,835.48,
11NOV1975,838.55,
12NOV1975,852.25,
13NOV1975,851.23,
14NOV1975,853.67,
17NOV1975,856.66,
18NOV1975,855.24,
19NOV1975,848.24,
20NOV1975,843.51,
21NOV1975,840.76,
24NOV1975,845.64,
25NOV1975,855.4,
26NOV1975,858.55,
28NOV1975,860.67,
01DEC1975,856.34,
02DEC1975,843.2,
03DEC1975,825.49,
04DEC1975,829.11,
05DEC1975,818.8,
08DEC1975,821.63,
09DEC1975,824.15,
10DEC1975,833.99,
11DEC1975,832.73,
12DEC1975,832.81,
15DEC1975,836.59,
16DEC1975,844.3,
17DEC1975,846.27,
18DEC1975,852.09,
19DEC1975,844.38,
22DEC1975,838.63,
23DEC1975,843.75,
24DEC1975,851.94,
26DEC1975,859.81,
29DEC1975,856.66,
30DEC1975,852.41,
31DEC1975,852.41,
02JAN1976,858.71,
05JAN1976,877.83,
06JAN1976,890.82,
07JAN1976,898.69,
08JAN1976,907.98,
09JAN1976,911.13,
12JAN1976,922.39,
13JAN1976,912.94,
14JAN1976,929.63,
15JAN1976,924.51,
16JAN1976,929.63,
19JAN1976,943.72,
20JAN1976,949.86,
21JAN1976,946.24,
22JAN1976,943.48,
23JAN1976,953.95,
26JAN1976,961.51,
27JAN1976,957.81,
28JAN1976,951.35,
29JAN1976,968.75,
30JAN1976,975.28,
02FEB1976,971.35,
03FEB1976,972.61,
04FEB1976,976.62,
05FEB1976,964.81,
06FEB1976,954.9,
09FEB1976,957.18,
10FEB1976,968.75,
11FEB1976,971.9,
12FEB1976,966.78,
13FEB1976,958.36,
17FEB1976,950.57,
18FEB1976,960.09,
19FEB1976,975.76,
20FEB1976,987.8,
23FEB1976,985.28,
24FEB1976,993.55,
25FEB1976,994.57,
26FEB1976,978.83,
27FEB1976,972.61,
01MAR1976,975.36,
02MAR1976,985.12,
03MAR1976,978.83,
04MAR1976,970.64,
05MAR1976,972.92,
08MAR1976,988.74,
09MAR1976,993.7,
10MAR1976,995.28,
11MAR1976,1003.31,
12MAR1976,987.64,
15MAR1976,974.5,
16MAR1976,983.47,
17MAR1976,985.99,
18MAR1976,979.85,
19MAR1976,979.85,
22MAR1976,982.29,
23MAR1976,995.43,
24MAR1976,1009.21,
25MAR1976,1002.13,
26MAR1976,1003.46,
29MAR1976,997.4,
30MAR1976,992.13,
31MAR1976,999.45,
01APR1976,994.1,
02APR1976,991.58,
05APR1976,1004.09,
06APR1976,1001.65,
07APR1976,986.22,
08APR1976,977.09,
09APR1976,968.28,
12APR1976,971.27,
13APR1976,984.26,
14APR1976,974.65,
15APR1976,980.48,
19APR1976,988.11,
20APR1976,1003.46,
21APR1976,1011.02,
22APR1976,1007.71,
23APR1976,1000.71,
26APR1976,1002.76,
27APR1976,995.51,
28APR1976,1000.7,
29APR1976,1002.13,
30APR1976,996.85,
03MAY1976,990.32,
04MAY1976,993.7,
05MAY1976,986.46,
06MAY1976,989.53,
07MAY1976,996.22,
10MAY1976,1007.48,
11MAY1976,1006.61,
12MAY1976,1005.67,
13MAY1976,1001.1,
14MAY1976,992.6,
17MAY1976,987.64,
18MAY1976,989.45,
19MAY1976,988.9,
20MAY1976,997.27,
21MAY1976,990.75,
24MAY1976,971.53,
25MAY1976,971.69,
26MAY1976,968.63,
27MAY1976,965.57,
28MAY1976,975.23,
01JUN1976,973.13,
02JUN1976,975.93,
03JUN1976,973.8,
04JUN1976,963.9,
07JUN1976,958.09,
08JUN1976,959.97,
09JUN1976,958.09,
10JUN1976,964.39,
11JUN1976,978.8,
14JUN1976,991.24,
15JUN1976,985.92,
16JUN1976,988.62,
17JUN1976,1003.19,
18JUN1976,1001.88,
21JUN1976,1007.45,
22JUN1976,997.63,
23JUN1976,996.56,
24JUN1976,1003.77,
25JUN1976,999.84,
28JUN1976,997.38,
29JUN1976,1000.65,
30JUN1976,1002.78,
01JUL1976,994.84,
02JUL1976,999.84,
06JUL1976,991.81,
07JUL1976,991.16,
08JUL1976,991.98,
09JUL1976,1003.11,
12JUL1976,1011.21,
13JUL1976,1006.06,
14JUL1976,1005.16,
15JUL1976,997.46,
16JUL1976,993.21,
19JUL1976,990.83,
20JUL1976,988.29,
21JUL1976,989.44,
22JUL1976,991.08,
23JUL1976,990.91,
26JUL1976,991.51,
27JUL1976,984.13,
28JUL1976,981.33,
29JUL1976,979.29,
30JUL1976,984.64,
02AUG1976,982.26,
03AUG1976,990.33,
04AUG1976,992.28,
05AUG1976,986.68,
06AUG1976,986,
09AUG1976,983.46,
10AUG1976,993.43,
11AUG1976,986.79,
12AUG1976,987.12,
13AUG1976,990.19,
16AUG1976,992.77,
17AUG1976,999.34,
18AUG1976,995.01,
19AUG1976,983.88,
20AUG1976,974.07,
23AUG1976,971.49,
24AUG1976,962.93,
25AUG1976,970.83,
26AUG1976,960.44,
27AUG1976,963.93,
30AUG1976,968.92,
31AUG1976,973.74,
01SEP1976,985.95,
02SEP1976,984.79,
03SEP1976,989.11,
07SEP1976,996.59,
08SEP1976,992.94,
09SEP1976,986.87,
10SEP1976,988.36,
13SEP1976,983.29,
14SEP1976,978.64,
15SEP1976,979.31,
16SEP1976,987.95,
17SEP1976,995.1,
20SEP1976,994.51,
21SEP1976,1014.79,
22SEP1976,1014.05,
23SEP1976,1010.8,
24SEP1976,1009.31,
27SEP1976,1013.13,
28SEP1976,994.93,
29SEP1976,991.19,
30SEP1976,990.19,
01OCT1976,979.89,
04OCT1976,977.98,
05OCT1976,966.76,
06OCT1976,959.69,
07OCT1976,965.09,
08OCT1976,952.38,
11OCT1976,940.82,
12OCT1976,932.35,
13OCT1976,948.3,
14OCT1976,935.92,
15OCT1976,937,
18OCT1976,946.56,
19OCT1976,949.97,
20OCT1976,954.87,
21OCT1976,944.9,
22OCT1976,938.75,
25OCT1976,938,
26OCT1976,948.14,
27OCT1976,956.12,
28OCT1976,952.63,
29OCT1976,964.93,
01NOV1976,966.09,
03NOV1976,956.53,
04NOV1976,960.44,
05NOV1976,943.07,
08NOV1976,933.68,
09NOV1976,930.77,
10NOV1976,924.04,
11NOV1976,931.43,
12NOV1976,927.69,
15NOV1976,935.42,
16NOV1976,935.34,
17NOV1976,938.08,
18NOV1976,950.13,
19NOV1976,948.8,
22NOV1976,955.87,
23NOV1976,949.3,
24NOV1976,950.96,
26NOV1976,956.62,
29NOV1976,950.05,
30NOV1976,947.22,
01DEC1976,949.38,
02DEC1976,946.64,
03DEC1976,950.55,
06DEC1976,961.77,
07DEC1976,960.69,
08DEC1976,963.26,
09DEC1976,970.74,
10DEC1976,973.15,
13DEC1976,974.24,
14DEC1976,980.63,
15DEC1976,983.79,
